"source_key","osm_type","osm_id","source_version","source_timestamp","scope","categories","source_geometry_types","selected_geometry_family","name","primary_tag","height","building_levels","derived_world_status","derived_object_key","notes","tags_json"
"w96698611","way","96698611","2","2023-09-30T18:30:38Z","playable","building","LineString|MultiPolygon","area","","building=yes","","","not_started","","","{""building"":""yes""}"
"w96698619","way","96698619","5","2018-01-25T19:29:11Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1254"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698627","way","96698627","6","2018-01-25T19:29:11Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1216/1430"",""addr:street"":""Gateview Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698634","way","96698634","5","2018-01-22T18:58:54Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1253"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698641","way","96698641","4","2018-01-22T18:56:15Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","1","not_started","","","{""building"":""yes"",""building:levels"":""1"",""height"":""4""}"
"w96698643","way","96698643","5","2018-01-25T19:29:11Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1249"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698645","way","96698645","6","2018-01-25T19:29:11Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1214/1420"",""addr:street"":""Gateview Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698648","way","96698648","5","2018-01-25T19:29:11Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1252"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698650","way","96698650","4","2018-01-22T18:55:36Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","4","","not_started","","","{""building"":""abandoned"",""height"":""4""}"
"w96698651","way","96698651","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1315"",""addr:street"":""Gateview Avenue"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698652","way","96698652","5","2018-01-25T19:29:11Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1223"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698653","way","96698653","4","2018-01-22T18:56:15Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","1","not_started","","","{""building"":""yes"",""building:levels"":""1"",""height"":""4""}"
"w96698654","way","96698654","4","2018-01-22T18:56:15Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","1","not_started","","","{""building"":""yes"",""building:levels"":""1"",""height"":""4""}"
"w96698658","way","96698658","5","2026-04-23T18:34:33Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1250"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698660","way","96698660","4","2018-01-22T18:56:15Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","1","not_started","","","{""addr:housenumber"":""810"",""addr:street"":""Avenue D"",""building"":""yes"",""building:levels"":""1"",""height"":""4""}"
"w96698662","way","96698662","2","2011-05-01T10:26:00Z","playable","building","LineString|MultiPolygon","area","","building=residential","","","not_started","","","{""building"":""residential""}"
"w96698663","way","96698663","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","7","2","not_started","","","{""addr:housenumber"":""1243"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""7""}"
"w96698667","way","96698667","6","2018-01-25T19:29:12Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1218/1440"",""addr:street"":""Gateview Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698672","way","96698672","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1245"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96698673","way","96698673","6","2026-04-23T18:34:33Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1247"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w109905031","way","109905031","2","2011-04-25T07:08:37Z","playable","building","LineString|MultiPolygon","area","Education Center Building 29A","building=abandoned","","1","not_started","","","{""addr:housenumber"":""550"",""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""1"",""name"":""Education Center Building 29A"",""source"":""Yahoo""}"
"w109905037","way","109905037","2","2011-04-25T07:08:41Z","playable","building","LineString|MultiPolygon","area","Education Center Building 29C","building=abandoned","","1","not_started","","","{""addr:housenumber"":""550"",""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""1"",""name"":""Education Center Building 29C"",""source"":""Yahoo""}"
"w109905040","way","109905040","2","2011-04-25T07:08:39Z","playable","building","LineString|MultiPolygon","area","Education Center Building 29E","building=abandoned","","1","not_started","","","{""addr:housenumber"":""550"",""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""1"",""name"":""Education Center Building 29E"",""source"":""Yahoo""}"
"w109905044","way","109905044","2","2011-04-25T07:08:40Z","playable","building","LineString|MultiPolygon","area","Education Center Building 29D","building=abandoned","","1","not_started","","","{""addr:housenumber"":""550"",""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""1"",""name"":""Education Center Building 29D"",""source"":""Yahoo""}"
"w110188516","way","110188516","4","2018-01-22T18:55:36Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","4","2","not_started","","","{""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""2"",""height"":""4""}"
"w111322535","way","111322535","3","2018-01-22T18:55:36Z","playable","building","LineString|MultiPolygon","area","","building=service","7","","not_started","","","{""building"":""service"",""height"":""7""}"
"w291189926","way","291189926","3","2024-02-20T05:25:18Z","playable","building","LineString|MultiPolygon","area","US Dept of Labor Job Corps Dormitory Building 369","building=dormitory","","","not_started","","","{""addr:housenumber"":""275"",""addr:street"":""California Avenue"",""building"":""dormitory"",""name"":""US Dept of Labor Job Corps Dormitory Building 369""}"
"w291193741","way","291193741","3","2018-01-22T18:55:37Z","playable","building","LineString|MultiPolygon","area","","building=yes","5","","not_started","","","{""building"":""yes"",""height"":""5""}"
"w291193744","way","291193744","3","2018-01-22T18:55:37Z","playable","building","LineString|MultiPolygon","area","","building=yes","3","","not_started","","","{""building"":""yes"",""height"":""3""}"
"w291193754","way","291193754","4","2020-11-24T14:08:24Z","playable","building","LineString|MultiPolygon","area","","building=yes","8","","not_started","","","{""building"":""yes"",""height"":""8""}"
"w291193760","way","291193760","3","2018-01-22T18:58:54Z","playable","building","LineString|MultiPolygon","area","","building=yes","15","","not_started","","","{""building"":""yes"",""height"":""15""}"
"w291193766","way","291193766","3","2018-01-22T18:55:37Z","playable","building","LineString|MultiPolygon","area","","building=yes","10","","not_started","","","{""building"":""yes"",""height"":""10""}"
"w291193770","way","291193770","3","2018-01-22T18:55:37Z","playable","building","LineString|MultiPolygon","area","","building=yes","9","","not_started","","","{""building"":""yes"",""height"":""9""}"
"w291196366","way","291196366","3","2018-01-22T18:58:55Z","playable","building","LineString|MultiPolygon","area","","building=yes","5","","not_started","","","{""building"":""yes"",""height"":""5""}"
"w291196367","way","291196367","3","2018-01-22T18:58:55Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""building"":""yes"",""height"":""6""}"
"w291196369","way","291196369","3","2018-01-22T18:58:55Z","playable","building","LineString|MultiPolygon","area","","building=yes","2","","not_started","","","{""building"":""yes"",""height"":""2""}"
"w291196370","way","291196370","3","2018-01-22T18:58:55Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""building"":""yes"",""height"":""6""}"
"w291196371","way","291196371","3","2018-01-22T18:58:55Z","playable","building","LineString|MultiPolygon","area","","building=yes","11","","not_started","","","{""building"":""yes"",""height"":""11""}"
"w291196372","way","291196372","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","5","","not_started","","","{""building"":""yes"",""height"":""5""}"
"w291196373","way","291196373","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","3","","not_started","","","{""building"":""yes"",""height"":""3""}"
"w291196374","way","291196374","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","5","","not_started","","","{""building"":""yes"",""height"":""5""}"
"w291196375","way","291196375","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","","not_started","","","{""building"":""yes"",""height"":""4""}"
"w291196377","way","291196377","4","2018-08-12T03:50:35Z","playable","building","LineString|MultiPolygon","area","","building=service","4","","not_started","","","{""building"":""service"",""height"":""4""}"
"w291196379","way","291196379","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","2","","not_started","","","{""building"":""yes"",""height"":""2""}"
"w291196381","way","291196381","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","2","","not_started","","","{""building"":""yes"",""height"":""2""}"
"w291196382","way","291196382","3","2018-01-22T18:58:56Z","playable","building","LineString|MultiPolygon","area","","building=yes","1","","not_started","","","{""building"":""yes"",""height"":""1""}"
"w291196386","way","291196386","1","2014-07-03T14:56:50Z","playable","building","LineString|MultiPolygon","area","","building=yes","","","not_started","","","{""building"":""yes""}"
"w545387426","way","545387426","1","2017-12-08T04:11:03Z","playable","building","LineString|MultiPolygon","area","","building=yes","","","not_started","","","{""building"":""yes""}"
"w1001544698","way","1001544698","1","2021-11-11T19:57:30Z","playable","building","LineString|MultiPolygon","area","","building=yes","","","not_started","","","{""building"":""yes""}"
"w1043836450","way","1043836450","1","2022-03-25T17:56:41Z","playable","building","LineString|MultiPolygon","area","","building=yes","","","not_started","","","{""building"":""yes""}"
